body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_noCharacters,subj_noWords,subj_reply,subj_richness,url_atSymbol,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
FALSE,TRUE,5936,651,1,1241,0.209063342,FALSE,FALSE,FALSE,40,3,TRUE,FALSE,34,7,TRUE,0.205882353,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,659,97,1,110,0.166919575,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,27,4,FALSE,0.148148148,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,1570,196,0,270,0.171974522,FALSE,FALSE,TRUE,38,3,TRUE,FALSE,39,6,TRUE,0.153846154,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,376,53,0,58,0.154255319,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,23,6,TRUE,0.260869565,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,1075,144,1,208,0.193488372,FALSE,FALSE,TRUE,41,3,TRUE,FALSE,39,9,FALSE,0.230769231,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,5341,606,0,1052,0.19696686,FALSE,FALSE,FALSE,32,4,TRUE,FALSE,23,6,FALSE,0.260869565,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,99,8,1,8,0.080808081,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,75,18,FALSE,0.24,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,645,117,1,147,0.227906977,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,36,9,TRUE,0.25,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,1101,155,1,196,0.178019982,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,15,4,FALSE,0.266666667,FALSE,FALSE,2,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,911,141,1,206,0.226125137,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,25,3,FALSE,0.12,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,914,112,4,131,0.143326039,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,28,4,FALSE,0.142857143,FALSE,FALSE,3,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,218,22,0,23,0.105504587,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,53,12,FALSE,0.226415094,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,3483,438,2,741,0.212747631,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,44,9,TRUE,0.204545455,FALSE,FALSE,2,2,1,0,5,0,6,0,FALSE,FALSE,P
FALSE,FALSE,173,23,1,24,0.138728324,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,30,7,FALSE,0.233333333,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,397,50,0,53,0.133501259,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,18,3,FALSE,0.166666667,FALSE,FALSE,2,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,884,118,0,155,0.175339367,FALSE,FALSE,FALSE,27,3,TRUE,FALSE,40,8,TRUE,0.2,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,979,68,0,102,0.104187947,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,15,2,FALSE,0.133333333,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,722,125,0,172,0.238227147,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,1876,256,1,424,0.226012793,FALSE,FALSE,FALSE,41,3,TRUE,FALSE,39,8,TRUE,0.205128205,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,184,20,1,20,0.108695652,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,26,6,FALSE,0.230769231,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,606,105,0,140,0.231023102,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,27,3,FALSE,0.111111111,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,721,98,3,144,0.199722607,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,53,9,FALSE,0.169811321,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,2191,214,0,437,0.199452305,FALSE,FALSE,TRUE,29,2,TRUE,FALSE,23,5,TRUE,0.217391304,FALSE,FALSE,3,4,4,0,3,0,7,0,FALSE,FALSE,P
FALSE,FALSE,1117,156,5,203,0.181736795,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,36,5,FALSE,0.138888889,FALSE,FALSE,3,3,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,3602,402,0,745,0.206829539,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,65,12,FALSE,0.184615385,FALSE,FALSE,4,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,510,60,1,76,0.149019608,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,31,5,FALSE,0.161290323,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,669,89,1,109,0.162929746,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,59,10,TRUE,0.169491525,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,334,37,0,41,0.122754491,FALSE,FALSE,FALSE,39,5,TRUE,FALSE,19,4,TRUE,0.210526316,FALSE,FALSE,3,4,4,0,3,0,7,0,FALSE,FALSE,P
FALSE,FALSE,1040,132,1,171,0.164423077,FALSE,FALSE,TRUE,39,4,TRUE,FALSE,32,5,TRUE,0.15625,FALSE,FALSE,4,5,5,0,0,0,5,0,FALSE,FALSE,P
FALSE,TRUE,802,63,0,76,0.094763092,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,44,6,TRUE,0.136363636,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1235,196,0,239,0.193522267,FALSE,FALSE,FALSE,38,4,TRUE,FALSE,14,3,TRUE,0.214285714,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,828,131,0,166,0.200483092,FALSE,FALSE,FALSE,31,4,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,1699,220,1,314,0.184814597,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,15,3,FALSE,0.2,FALSE,FALSE,3,7,6,0,0,0,6,0,FALSE,FALSE,P
FALSE,TRUE,592,88,0,105,0.177364865,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,10,2,TRUE,0.2,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,389,70,0,81,0.208226221,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,16,2,TRUE,0.125,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,680,107,0,134,0.197058824,FALSE,FALSE,TRUE,29,3,TRUE,FALSE,18,3,TRUE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,166,22,1,24,0.144578313,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,33,6,FALSE,0.181818182,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,333,57,0,66,0.198198198,FALSE,FALSE,FALSE,40,4,TRUE,FALSE,13,1,FALSE,0.076923077,FALSE,FALSE,1,1,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,85,20,0,20,0.235294118,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,51,12,TRUE,0.235294118,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1227,176,4,242,0.197229014,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,53,9,FALSE,0.169811321,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,269,38,1,43,0.159851301,FALSE,FALSE,FALSE,34,3,TRUE,FALSE,40,10,FALSE,0.25,FALSE,FALSE,2,2,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,373,58,1,63,0.168900804,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,26,4,TRUE,0.153846154,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,447,59,0,70,0.156599553,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,10,2,TRUE,0.2,FALSE,FALSE,2,3,1,0,5,0,6,0,FALSE,FALSE,P
FALSE,TRUE,913,130,1,200,0.21905805,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,22,8,TRUE,0.363636364,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,989,126,1,169,0.170879676,FALSE,FALSE,FALSE,28,2,TRUE,FALSE,39,4,FALSE,0.102564103,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,925,137,0,175,0.189189189,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,9,2,FALSE,0.222222222,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1865,183,0,280,0.150134048,FALSE,FALSE,TRUE,45,4,TRUE,FALSE,9,3,FALSE,0.333333333,FALSE,FALSE,3,5,4,0,3,0,7,0,FALSE,FALSE,P
FALSE,FALSE,57,1,0,1,0.01754386,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,41,9,FALSE,0.219512195,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,603,92,0,120,0.199004975,FALSE,FALSE,FALSE,26,3,TRUE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,3322,409,4,723,0.217639976,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,9,2,FALSE,0.222222222,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1752,216,0,276,0.157534247,FALSE,FALSE,TRUE,32,3,TRUE,FALSE,10,2,TRUE,0.2,FALSE,FALSE,2,7,5,0,4,0,9,0,FALSE,FALSE,P
FALSE,FALSE,3120,343,1,618,0.198076923,FALSE,FALSE,TRUE,27,3,TRUE,FALSE,31,4,FALSE,0.129032258,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1074,150,0,207,0.19273743,FALSE,FALSE,TRUE,34,3,TRUE,FALSE,18,3,TRUE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,3326,218,0,516,0.155141311,FALSE,FALSE,FALSE,27,3,TRUE,FALSE,29,4,FALSE,0.137931034,FALSE,FALSE,3,5,3,0,6,0,9,0,FALSE,FALSE,P
FALSE,FALSE,1588,188,1,298,0.187657431,FALSE,FALSE,FALSE,10,2,TRUE,FALSE,28,5,FALSE,0.178571429,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,1329,186,3,268,0.20165538,FALSE,FALSE,FALSE,27,3,TRUE,FALSE,33,7,TRUE,0.212121212,FALSE,FALSE,4,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,557,74,1,87,0.156193896,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,30,4,FALSE,0.133333333,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,TRUE,1207,153,0,223,0.184755592,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,39,6,TRUE,0.153846154,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,1574,217,2,311,0.197585769,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,35,5,TRUE,0.142857143,FALSE,FALSE,2,3,2,0,5,0,7,0,FALSE,FALSE,P
FALSE,TRUE,2561,228,1,403,0.157360406,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,97,13,FALSE,0.134020619,FALSE,FALSE,2,2,0,0,5,0,5,0,FALSE,FALSE,P
FALSE,TRUE,999,117,0,172,0.172172172,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,19,3,TRUE,0.157894737,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,32774,2222,35,7237,0.22081528,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,57,9,FALSE,0.157894737,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1807,225,1,333,0.184283343,FALSE,FALSE,TRUE,37,4,TRUE,FALSE,39,6,FALSE,0.153846154,FALSE,FALSE,3,4,2,0,4,0,6,0,FALSE,FALSE,P
FALSE,FALSE,172,26,1,26,0.151162791,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,29,6,FALSE,0.206896552,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1031,118,0,157,0.15227934,FALSE,FALSE,FALSE,37,4,TRUE,FALSE,37,7,TRUE,0.189189189,FALSE,FALSE,7,4,2,0,0,1,2,0,FALSE,FALSE,P
FALSE,FALSE,1292,160,0,227,0.175696594,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,27,6,TRUE,0.222222222,FALSE,FALSE,3,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,4733,521,1,983,0.207690682,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,34,7,TRUE,0.205882353,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,422,71,0,80,0.18957346,FALSE,FALSE,FALSE,32,4,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,2,2,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,493,73,3,84,0.170385396,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,27,4,FALSE,0.148148148,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,232,28,0,29,0.125,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,62,14,FALSE,0.225806452,FALSE,FALSE,2,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,1047,146,0,210,0.200573066,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,7,2,TRUE,0.285714286,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,181,42,0,50,0.276243094,FALSE,FALSE,FALSE,27,3,TRUE,FALSE,27,8,TRUE,0.296296296,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,166,22,1,26,0.156626506,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,39,6,FALSE,0.153846154,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,96,6,1,6,0.0625,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,42,8,FALSE,0.19047619,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1043,153,0,221,0.211888782,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,10,2,TRUE,0.2,FALSE,FALSE,2,3,1,0,5,0,6,0,FALSE,FALSE,P
FALSE,FALSE,1374,188,0,233,0.169577875,FALSE,FALSE,FALSE,39,3,TRUE,FALSE,39,5,TRUE,0.128205128,FALSE,FALSE,3,5,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,699,122,0,166,0.237482117,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,39,6,TRUE,0.153846154,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,303,53,0,55,0.181518152,FALSE,FALSE,FALSE,30,4,TRUE,FALSE,18,3,TRUE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,358,53,0,57,0.159217877,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,10,3,FALSE,0.3,FALSE,FALSE,2,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,620,85,0,107,0.172580645,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,9,1,FALSE,0.111111111,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,518,63,1,79,0.152509653,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,31,5,FALSE,0.161290323,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,1072,113,1,146,0.13619403,FALSE,FALSE,TRUE,27,3,TRUE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,3,5,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1593,173,0,277,0.17388575,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,32,4,FALSE,0.125,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,335,41,0,45,0.134328358,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,27,6,FALSE,0.222222222,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,400,55,0,63,0.1575,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,64,12,FALSE,0.1875,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,148,5,0,6,0.040540541,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,29,4,FALSE,0.137931034,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,1164,172,0,229,0.196735395,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,23,5,TRUE,0.217391304,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,5293,531,2,1073,0.202720574,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,26,4,TRUE,0.153846154,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,169,25,1,26,0.153846154,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,36,8,FALSE,0.222222222,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,269,37,1,41,0.152416357,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,60,10,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,765,122,0,144,0.188235294,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,17,2,TRUE,0.117647059,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,1454,179,0,262,0.180192572,FALSE,FALSE,TRUE,42,3,TRUE,FALSE,14,3,TRUE,0.214285714,FALSE,FALSE,2,3,1,0,4,0,5,0,FALSE,FALSE,P
FALSE,FALSE,144,14,1,15,0.104166667,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,28,6,FALSE,0.214285714,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1199,114,1,143,0.119266055,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,46,7,FALSE,0.152173913,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,504,69,0,86,0.170634921,FALSE,FALSE,TRUE,36,3,TRUE,FALSE,10,2,TRUE,0.2,FALSE,FALSE,3,3,1,0,4,0,5,0,FALSE,FALSE,P
FALSE,TRUE,371,50,0,60,0.161725067,FALSE,FALSE,FALSE,33,3,FALSE,FALSE,45,6,FALSE,0.133333333,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,2211,197,0,296,0.133876074,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,43,6,FALSE,0.139534884,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,1167,153,0,181,0.155098543,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,34,6,FALSE,0.176470588,FALSE,FALSE,2,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,178,24,1,25,0.140449438,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,11,3,FALSE,0.272727273,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,878,131,1,193,0.219817768,FALSE,FALSE,FALSE,26,3,TRUE,FALSE,38,8,TRUE,0.210526316,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,939,145,1,212,0.225772098,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,19,4,TRUE,0.210526316,FALSE,FALSE,1,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,887,92,2,126,0.14205186,FALSE,FALSE,TRUE,36,4,TRUE,FALSE,32,6,TRUE,0.1875,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,1700,224,0,357,0.21,FALSE,FALSE,FALSE,40,3,FALSE,FALSE,19,4,TRUE,0.210526316,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,200,18,0,18,0.09,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,43,7,FALSE,0.162790698,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,1344,191,0,279,0.207589286,FALSE,FALSE,FALSE,33,3,FALSE,FALSE,14,3,FALSE,0.214285714,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,286,37,0,38,0.132867133,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,60,16,FALSE,0.266666667,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,757,94,0,123,0.162483487,FALSE,FALSE,TRUE,45,4,TRUE,FALSE,19,4,FALSE,0.210526316,FALSE,FALSE,3,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,502,85,0,109,0.217131474,FALSE,FALSE,FALSE,41,3,TRUE,FALSE,21,3,TRUE,0.142857143,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,2059,202,1,317,0.153958232,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,29,5,FALSE,0.172413793,FALSE,FALSE,3,4,8,0,0,0,8,0,FALSE,FALSE,P
FALSE,FALSE,784,98,0,193,0.246173469,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,35,5,TRUE,0.142857143,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1229,160,0,265,0.215622457,FALSE,FALSE,FALSE,23,3,TRUE,FALSE,33,8,TRUE,0.242424242,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,217,26,1,27,0.124423963,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,27,5,FALSE,0.185185185,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,1040,119,1,152,0.146153846,FALSE,FALSE,TRUE,46,2,TRUE,FALSE,36,5,FALSE,0.138888889,FALSE,FALSE,4,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,626,102,1,133,0.212460064,FALSE,FALSE,TRUE,32,4,TRUE,FALSE,55,12,TRUE,0.218181818,FALSE,FALSE,3,2,1,0,2,0,3,0,FALSE,FALSE,P
FALSE,FALSE,97,5,1,5,0.051546392,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,41,7,FALSE,0.170731707,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,191,41,0,45,0.235602094,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,23,4,TRUE,0.173913043,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,718,88,1,97,0.135097493,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,27,6,TRUE,0.222222222,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,1250,172,2,247,0.1976,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,2807,326,0,502,0.178838618,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,20,4,FALSE,0.2,FALSE,FALSE,2,5,8,0,3,0,11,0,FALSE,FALSE,P
FALSE,TRUE,682,106,0,129,0.18914956,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,26,5,TRUE,0.192307692,FALSE,FALSE,2,2,1,0,5,0,6,0,FALSE,FALSE,P
FALSE,FALSE,5894,635,4,1157,0.196301323,FALSE,FALSE,TRUE,27,3,TRUE,FALSE,24,4,FALSE,0.166666667,FALSE,FALSE,4,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,648,67,0,75,0.115740741,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,59,17,FALSE,0.288135593,FALSE,FALSE,3,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,TRUE,782,104,0,124,0.158567775,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,25,3,TRUE,0.12,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,1813,202,1,358,0.197462769,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,26,8,TRUE,0.307692308,FALSE,FALSE,3,5,6,0,3,0,9,0,FALSE,FALSE,P
FALSE,FALSE,1141,178,0,253,0.22173532,FALSE,FALSE,FALSE,27,3,TRUE,FALSE,14,3,TRUE,0.214285714,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,430,42,0,47,0.109302326,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,37,6,FALSE,0.162162162,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1802,241,1,384,0.213096559,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,23,4,TRUE,0.173913043,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,500,81,0,106,0.212,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,26,7,TRUE,0.269230769,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,443,76,0,97,0.218961625,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
